currency,currentAmount,globalTradeID,tradeID,date,rate,amount,total,fee,orderNumber,type,category
ETH,5.21000000,24967175,6258445,2016-04-04 01:04:57,0.02755499,0.01115734,0.00030744,0.00150000,33912654547,sell,exchange
ETH,5.21000000,24967174,6258444,2016-04-04 01:04:57,0.02755499,0.00011643,0.00000320,0.00150000,33912654547,sell,exchange
ETH,5.21000000,24966878,6258396,2016-04-04 01:00:48,0.02757535,0.00020973,0.00000578,0.00150000,33911963239,sell,exchange
ETH,5.21000000,24966870,6258393,2016-04-04 01:00:45,0.02757535,0.06338028,0.00174773,0.00150000,33911963239,sell,exchange
ETH,5.21000000,24966769,6258382,2016-04-04 00:59:11,0.02756105,0.50000000,0.01378052,0.00150000,33911924278,sell,exchange
ETH,5.21000000,24966439,6258289,2016-04-04 00:53:47,0.02761827,0.41930769,0.01158055,0.00150000,33911306896,sell,exchange
ETH,5.21000000,24966394,6258285,2016-04-04 00:53:29,0.02761827,0.00232220,0.00006413,0.00150000,33911306896,sell,exchange
ETH,5.21000000,24966393,6258284,2016-04-04 00:53:29,0.02761827,0.07797497,0.00215353,0.00150000,33911306896,sell,exchange
ETH,5.21000000,24966392,6258283,2016-04-04 00:53:28,0.02761827,0.00039514,0.00001091,0.00150000,33911306896,sell,exchange
ETH,5.21000000,24966382,6258279,2016-04-04 00:53:13,0.02761741,0.18616789,0.00514147,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966296,6258266,2016-04-04 00:51:28,0.02761741,0.00786654,0.00021725,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966295,6258265,2016-04-04 00:51:27,0.02761741,0.04436667,0.00122529,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966294,6258264,2016-04-04 00:51:26,0.02761741,0.00101309,0.00002797,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966247,6258259,2016-04-04 00:50:47,0.02761741,0.06338028,0.00175039,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966245,6258257,2016-04-04 00:50:47,0.02761741,0.06338028,0.00175039,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966222,6258251,2016-04-04 00:50:24,0.02761741,0.01185203,0.00032732,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966219,6258249,2016-04-04 00:50:21,0.02761741,0.00001366,0.00000037,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966174,6258237,2016-04-04 00:49:20,0.02761741,0.12195956,0.00336820,0.00150000,33910904299,sell,exchange
ETH,5.21000000,24966101,6258222,2016-04-04 00:48:00,0.02761774,0.49828667,0.01376155,0.00150000,33910535668,sell,exchange
ETH,5.21000000,24966100,6258221,2016-04-04 00:48:00,0.02761516,0.49275761,0.01360758,0.00150000,33910669534,sell,exchange
ETH,5.21000000,24966094,6258219,2016-04-04 00:47:42,0.02761516,0.00724239,0.00019999,0.00150000,33910669534,sell,exchange
ETH,5.21000000,24966056,6258215,2016-04-04 00:47:14,0.02761774,0.00171333,0.00004731,0.00150000,33910535668,sell,exchange
ETH,5.21000000,24965713,6258145,2016-04-04 00:41:28,0.02760333,0.50000000,0.01380166,0.00150000,33909982222,sell,exchange
ETH,5.21000000,24965597,6258098,2016-04-04 00:39:29,0.02757406,0.50000000,0.01378703,0.00150000,33905091118,sell,exchange
ETH,5.21000000,24965497,6258073,2016-04-04 00:38:07,0.02754766,0.50000000,0.01377383,0.00150000,33909505699,sell,exchange
ETH,5.21000000,24962757,6257573,2016-04-04 00:06:42,0.02757033,0.48091932,0.01325910,0.00150000,33904404805,sell,exchange
ETH,5.21000000,24962719,6257568,2016-04-04 00:06:05,0.02757033,0.01908068,0.00052606,0.00150000,33904404805,sell,exchange
ETH,5.21000000,24962609,6257512,2016-04-04 00:04:31,0.02764796,0.50000000,0.01382398,0.00150000,33904021189,sell,exchange
ETH,5.21000000,24962071,6257393,2016-04-03 23:57:46,0.02765500,0.50000000,0.01382750,0.00150000,33903315895,sell,exchange
ETH,5.21000000,24961833,6257379,2016-04-03 23:57:10,0.02766173,0.00000114,0.00000003,0.00150000,33903121090,sell,exchange
ETH,5.21000000,24961832,6257378,2016-04-03 23:57:10,0.02766173,0.01000000,0.00027661,0.00150000,33903121090,sell,exchange
ETH,5.21000000,24961761,6257335,2016-04-03 23:55:52,0.02765041,0.47340618,0.01308987,0.00150000,33902956255,sell,exchange
ETH,5.21000000,24961737,6257326,2016-04-03 23:54:55,0.02765041,0.02659382,0.00073533,0.00150000,33902956255,sell,exchange
ETH,5.21000000,24961685,6257290,2016-04-03 23:54:27,0.02762266,0.47307439,0.01306757,0.00150000,33892957264,sell,exchange
ETH,5.21000000,24961671,6257286,2016-04-03 23:54:17,0.02760377,0.50000000,0.01380188,0.00150000,33902779432,sell,exchange
ETH,5.21000000,24961629,6257266,2016-04-03 23:53:02,0.02760954,0.50000000,0.01380477,0.00150000,33902745466,sell,exchange
ETH,5.21000000,24961616,6257255,2016-04-03 23:53:00,0.02759800,0.50000000,0.01379900,0.00150000,33902588623,sell,exchange
ETH,5.21000000,24961491,6257216,2016-04-03 23:51:27,0.02758900,0.50000000,0.01379450,0.00150000,33902351860,sell,exchange
ETH,5.21000000,24961334,6257156,2016-04-03 23:49:07,0.02757400,0.42662898,0.01176386,0.00150000,33902198014,sell,exchange
ETH,5.21000000,24961321,6257153,2016-04-03 23:48:58,0.02757400,0.07337102,0.00202313,0.00150000,33902198014,sell,exchange
ETH,5.21000000,24961211,6257115,2016-04-03 23:46:45,0.02757928,0.50000000,0.01378964,0.00150000,33901969243,sell,exchange
ETH,5.21000000,24961186,6257107,2016-04-03 23:46:27,0.02757094,0.50000000,0.01378547,0.00150000,33901923289,sell,exchange
ETH,5.21000000,24961064,6257070,2016-04-03 23:44:45,0.02755499,0.50000000,0.01377749,0.00150000,33901332880,sell,exchange
ETH,5.21000000,24961063,6257069,2016-04-03 23:44:45,0.02755133,0.49788453,0.01371738,0.00150000,33901726486,sell,exchange
ETH,5.21000000,24961061,6257068,2016-04-03 23:44:45,0.02755133,0.00211547,0.00005828,0.00150000,33901726486,sell,exchange
ETH,5.21000000,24960408,6256961,2016-04-03 23:36:21,0.02758199,0.49985629,0.01378703,0.00150000,33900759454,sell,exchange
ETH,5.21000000,24960405,6256958,2016-04-03 23:36:21,0.02755200,0.50000000,0.01377600,0.00150000,33901098115,sell,exchange
ETH,5.21000000,24960241,6256945,2016-04-03 23:34:44,0.02758199,0.00014371,0.00000396,0.00150000,33900759454,sell,exchange
ETH,5.21000000,24956366,6256281,2016-04-03 22:42:34,0.02756500,0.49841666,0.01373885,0.00150000,33895368850,sell,exchange
ETH,5.21000000,24956211,6256204,2016-04-03 22:40:05,0.02756500,0.00158334,0.00004364,0.00150000,33895368850,sell,exchange
ETH,5.21000000,24956025,6256164,2016-04-03 22:36:05,0.02757233,0.50000000,0.01378616,0.00150000,33894849370,sell,exchange
ETH,5.21000000,24955924,6256141,2016-04-03 22:34:01,0.02756700,0.50000000,0.01378350,0.00150000,33894552667,sell,exchange
ETH,5.21000000,24955678,6256102,2016-04-03 22:29:59,0.02756166,0.50000000,0.01378083,0.00150000,33894140080,sell,exchange
ETH,5.21000000,24954955,6255968,2016-04-03 22:20:20,0.02762266,0.02688049,0.00074251,0.00150000,33892957264,sell,exchange
ETH,5.21000000,24954953,6255967,2016-04-03 22:20:19,0.02762266,0.00004512,0.00000124,0.00150000,33892957264,sell,exchange
ETH,5.21000000,24954676,6255929,2016-04-03 22:16:59,0.02761866,0.48274054,0.01333264,0.00150000,33892426795,sell,exchange
ETH,5.21000000,24954644,6255925,2016-04-03 22:16:08,0.02761866,0.01725946,0.00047668,0.00150000,33892426795,sell,exchange
ETH,5.21000000,24954035,6255808,2016-04-03 22:06:17,0.02761730,0.49259926,0.01360426,0.00150000,33889585639,sell,exchange
ETH,5.21000000,24954031,6255804,2016-04-03 22:06:17,0.02760666,0.50000000,0.01380333,0.00150000,33890503720,sell,exchange
ETH,5.21000000,24953275,6255696,2016-04-03 21:54:37,0.02761730,0.00740074,0.00020438,0.00150000,33889585639,sell,exchange
ETH,5.21000000,24952551,6255558,2016-04-03 21:42:32,0.02765610,0.50000000,0.01382805,0.00150000,33882558673,sell,exchange
ETH,5.21000000,24951883,6255408,2016-04-03 21:30:04,0.02754800,0.50000000,0.01377400,0.00150000,33886854373,sell,exchange
ETH,5.21000000,24951289,6255324,2016-04-03 21:20:29,0.02755412,0.25924677,0.00714331,0.00150000,33885502726,sell,exchange
ETH,5.21000000,24951209,6255316,2016-04-03 21:19:15,0.02755412,0.24075323,0.00663374,0.00150000,33885502726,sell,exchange
ETH,5.21000000,24950942,6255268,2016-04-03 21:14:58,0.02754875,0.50000000,0.01377437,0.00150000,33884953276,sell,exchange
ETH,5.21000000,24950852,6255240,2016-04-03 21:13:21,0.02757200,0.50000000,0.01378600,0.00150000,33884605624,sell,exchange
ETH,5.21000000,24950630,6255198,2016-04-03 21:09:35,0.02758133,0.21151193,0.00583378,0.00150000,33883979251,sell,exchange
ETH,5.21000000,24950624,6255196,2016-04-03 21:09:26,0.02758133,0.03818506,0.00105319,0.00150000,33883979251,sell,exchange
ETH,5.21000000,24950603,6255191,2016-04-03 21:08:54,0.02758133,0.25000000,0.00689533,0.00150000,33883979251,sell,exchange
ETH,5.21000000,24950587,6255188,2016-04-03 21:08:25,0.02758133,0.00030301,0.00000835,0.00150000,33883979251,sell,exchange
ETH,5.21000000,24950229,6255124,2016-04-03 21:02:22,0.02762766,0.50000000,0.01381383,0.00150000,33883072159,sell,exchange
ETH,5.21000000,24949980,6255074,2016-04-03 20:58:02,0.02763801,0.22563849,0.00623619,0.00150000,33882065167,sell,exchange
ETH,5.21000000,24949920,6255067,2016-04-03 20:56:50,0.02763801,0.27436151,0.00758280,0.00150000,33882065167,sell,exchange
ETH,5.21000000,24949877,6255062,2016-04-03 20:56:05,0.02763700,0.03264371,0.00090217,0.00150000,33882310921,sell,exchange
ETH,5.21000000,24949740,6255059,2016-04-03 20:55:49,0.02763700,0.46735629,0.01291632,0.00250000,33882310921,sell,exchange
ETH,5.21000000,24949623,6255029,2016-04-03 20:53:38,0.02765682,0.50000000,0.01382841,0.00150000,33881950282,sell,exchange
ETH,5.21000000,24949586,6255006,2016-04-03 20:53:09,0.02765665,0.50000000,0.01382832,0.00150000,33881692540,sell,exchange
ETH,5.21000000,24949553,6254987,2016-04-03 20:52:37,0.02764607,0.50000000,0.01382303,0.00150000,33881597635,sell,exchange
ETH,5.21000000,24949552,6254986,2016-04-03 20:52:37,0.02764174,0.50000000,0.01382087,0.00150000,33881633599,sell,exchange
ETH,5.21000000,24949533,6254975,2016-04-03 20:52:29,0.02764297,0.50000000,0.01382148,0.00150000,33878377858,sell,exchange
ETH,5.21000000,24949521,6254964,2016-04-03 20:52:27,0.02759859,0.50000000,0.01379929,0.00150000,33881520712,sell,exchange
ETH,5.21000000,24949517,6254962,2016-04-03 20:52:22,0.02759770,0.50000000,0.01379885,0.00150000,33881495737,sell,exchange
ETH,5.21000000,24948971,6254822,2016-04-03 20:44:17,0.02754336,0.50000000,0.01377168,0.00150000,33880501732,sell,exchange
ETH,5.21000000,24948353,6254687,2016-04-03 20:34:20,0.02764232,0.50000000,0.01382116,0.00150000,33878448787,sell,exchange
ETH,5.21000000,24948216,6254567,2016-04-03 20:33:53,0.02761133,0.34730999,0.00958969,0.00150000,33877567669,sell,exchange
ETH,5.21000000,24947978,6254509,2016-04-03 20:30:46,0.02761133,0.01759452,0.00048580,0.00150000,33877567669,sell,exchange
ETH,5.21000000,24947977,6254508,2016-04-03 20:30:45,0.02761133,0.06338028,0.00175001,0.00150000,33877567669,sell,exchange
ETH,5.21000000,24947975,6254507,2016-04-03 20:30:45,0.02761133,0.06338028,0.00175001,0.00150000,33877567669,sell,exchange
ETH,5.21000000,24947952,6254501,2016-04-03 20:30:41,0.02761133,0.00833493,0.00023013,0.00150000,33877567669,sell,exchange
ETH,5.21000000,24947620,6254402,2016-04-03 20:27:46,0.02758300,0.47000000,0.01296401,0.00150000,33877274962,sell,exchange
ETH,5.21000000,24947619,6254401,2016-04-03 20:27:46,0.02758300,0.03000000,0.00082749,0.00250000,33877274962,sell,exchange
ETH,5.21000000,24947529,6254350,2016-04-03 20:26:58,0.02754635,0.47568111,0.01310327,0.00150000,33876825412,sell,exchange
ETH,5.21000000,24947527,6254348,2016-04-03 20:26:58,0.02754334,0.46973766,0.01293814,0.00150000,33876968269,sell,exchange
ETH,5.21000000,24947490,6254346,2016-04-03 20:26:39,0.02754334,0.02698912,0.00074337,0.00150000,33876968269,sell,exchange
ETH,5.21000000,24947486,6254343,2016-04-03 20:26:35,0.02754334,0.00004077,0.00000112,0.00150000,33876968269,sell,exchange
ETH,5.21000000,24947477,6254340,2016-04-03 20:26:31,0.02754334,0.00323245,0.00008903,0.00150000,33876968269,sell,exchange
ETH,5.21000000,24947299,6254320,2016-04-03 20:24:37,0.02754635,0.01211576,0.00033374,0.00150000,33876825412,sell,exchange
ETH,5.21000000,24947296,6254319,2016-04-03 20:24:34,0.02754635,0.01220313,0.00033615,0.00150000,33876825412,sell,exchange
ETH,5.21000000,24946475,6254239,2016-04-03 20:17:34,0.02759335,0.50000000,0.01379667,0.00150000,33863702548,sell,exchange
ETH,5.21000000,24946468,6254232,2016-04-03 20:17:34,0.02757500,0.50000000,0.01378750,0.00150000,33864343906,sell,exchange
ETH,5.21000000,24946423,6254187,2016-04-03 20:17:33,0.02754833,0.32155264,0.00885823,0.00150000,33865185064,sell,exchange
ETH,5.21000000,24938469,6252563,2016-04-03 18:23:09,0.02754833,0.00790658,0.00021781,0.00150000,33865185064,sell,exchange
ETH,5.21000000,24938468,6252562,2016-04-03 18:23:09,0.02754833,0.00229594,0.00006324,0.00150000,33865185064,sell,exchange
ETH,5.21000000,24938467,6252561,2016-04-03 18:23:08,0.02754833,0.00725996,0.00019999,0.00150000,33865185064,sell,exchange
ETH,5.21000000,24938464,6252560,2016-04-03 18:23:08,0.02754833,0.16098488,0.00443486,0.00150000,33865185064,sell,exchange
ETH,5.21000000,24938211,6252488,2016-04-03 18:19:29,0.02756600,0.41000000,0.01130206,0.00150000,33864545704,sell,exchange
ETH,5.21000000,24938178,6252484,2016-04-03 18:19:09,0.02756600,0.09000000,0.00248094,0.00150000,33864545704,sell,exchange
ETH,5.21000000,24938057,6252461,2016-04-03 18:17:29,0.02757333,0.50000000,0.01378666,0.00150000,33864324925,sell,exchange
ETH,5.21000000,24937757,6252373,2016-04-03 18:13:14,0.02755100,0.49273960,0.01357546,0.00150000,33862880371,sell,exchange
ETH,5.21000000,24937286,6252260,2016-04-03 18:05:38,0.02755100,0.00725926,0.00019999,0.00150000,33862880371,sell,exchange
ETH,5.21000000,24937279,6252258,2016-04-03 18:05:27,0.02755100,0.00000114,0.00000003,0.00150000,33862880371,sell,exchange
ETH,5.21000000,24936288,6251866,2016-04-03 17:53:34,0.02748733,0.50000000,0.01374366,0.00150000,33860184070,buy,exchange
ETH,5.21000000,24638834,6162089,2016-04-01 06:38:45,0.02823900,0.02003236,0.00056569,0.00150000,33284139691,sell,exchange
ETH,5.21000000,24638476,6161935,2016-04-01 06:34:02,0.02823900,4.74000000,0.13385286,0.00250000,33284139691,sell,exchange
ETH,5.21000000,24638475,6161934,2016-04-01 06:34:02,0.02823900,4.38000000,0.12368682,0.00250000,33284139691,sell,exchange
ETH,5.21000000,24638474,6161933,2016-04-01 06:34:02,0.02823900,4.13798734,0.11685262,0.00250000,33284139691,sell,exchange
ETH,5.21000000,24541321,6121532,2016-03-31 16:52:12,0.02821000,62.94663098,1.77572445,0.00250000,33105142867,buy,exchange
ETH,5.21000000,24485637,6098566,2016-03-31 06:46:52,0.02860000,0.50000000,0.01430000,0.00150000,33001554559,sell,exchange
ETH,5.21000000,24485636,6098565,2016-03-31 06:46:52,0.02860000,0.50000000,0.01430000,0.00150000,33001553560,sell,exchange
ETH,5.21000000,24485552,6098540,2016-03-31 06:44:16,0.02857166,0.50000000,0.01428583,0.00150000,33002229883,sell,exchange
ETH,5.21000000,24485354,6098467,2016-03-31 06:36:24,0.02860067,0.50000000,0.01430033,0.00150000,32999218897,sell,exchange
ETH,5.21000000,24485353,6098466,2016-03-31 06:36:24,0.02860067,0.50000000,0.01430033,0.00150000,32999217898,sell,exchange
ETH,5.21000000,24485219,6098412,2016-03-31 06:30:42,0.02855566,0.45990401,0.01313286,0.00150000,33000567547,sell,exchange
ETH,5.21000000,24485204,6098411,2016-03-31 06:30:08,0.02855566,0.00148386,0.00004237,0.00150000,33000567547,sell,exchange
ETH,5.21000000,24485199,6098408,2016-03-31 06:29:53,0.02855566,0.03861213,0.00110259,0.00150000,33000567547,sell,exchange
ETH,5.21000000,24484878,6098319,2016-03-31 06:18:31,0.02858558,0.50000000,0.01429279,0.00150000,32998787329,sell,exchange
ETH,5.21000000,24484877,6098318,2016-03-31 06:18:31,0.02858558,0.50000000,0.01429279,0.00150000,32998773343,sell,exchange
ETH,5.21000000,24484874,6098315,2016-03-31 06:18:29,0.02857633,0.50000000,0.01428816,0.00150000,32998768348,sell,exchange
ETH,5.21000000,24484871,6098312,2016-03-31 06:18:29,0.02857633,0.50000000,0.01428816,0.00150000,32998762354,sell,exchange
ETH,5.21000000,24484829,6098270,2016-03-31 06:18:28,0.02853799,0.50000000,0.01426899,0.00150000,32998505611,sell,exchange
ETH,5.21000000,24484740,6098229,2016-03-31 06:15:18,0.02849933,0.50000000,0.01424966,0.00150000,32998000117,sell,exchange
ETH,5.21000000,24484727,6098225,2016-03-31 06:14:25,0.02849900,0.50000000,0.01424950,0.00250000,32997997120,sell,exchange
ETH,5.21000000,24484309,6098133,2016-03-31 06:02:31,0.02858832,0.50000000,0.01429416,0.00150000,32996294824,sell,exchange
ETH,5.21000000,24484308,6098132,2016-03-31 06:02:31,0.02858832,0.50000000,0.01429416,0.00150000,32996293825,sell,exchange
ETH,5.21000000,24484275,6098120,2016-03-31 06:01:54,0.02857400,0.50000000,0.01428700,0.00150000,32996202916,sell,exchange
ETH,5.21000000,24484182,6098116,2016-03-31 06:01:47,0.02857200,0.50000000,0.01428600,0.00150000,32995555564,sell,exchange
ETH,5.21000000,24484181,6098115,2016-03-31 06:01:47,0.02857200,0.50000000,0.01428600,0.00150000,32995554565,sell,exchange
ETH,5.21000000,24484167,6098113,2016-03-31 06:01:40,0.02856866,0.50000000,0.01428433,0.00150000,32996103016,sell,exchange
ETH,5.21000000,24484151,6098106,2016-03-31 06:01:06,0.02856933,0.50000000,0.01428466,0.00150000,32995637482,sell,exchange
ETH,5.21000000,24484150,6098105,2016-03-31 06:01:06,0.02856933,0.49942212,0.01426815,0.00150000,32995636483,sell,exchange
ETH,5.21000000,24484133,6098102,2016-03-31 06:00:51,0.02856933,0.00057788,0.00001650,0.00150000,32995636483,sell,exchange
ETH,5.21000000,24484127,6098100,2016-03-31 06:00:47,0.02856911,0.50000000,0.01428455,0.00150000,32995776343,sell,exchange
ETH,5.21000000,24484126,6098099,2016-03-31 06:00:47,0.02856911,0.46006779,0.01314372,0.00150000,32995775344,sell,exchange
ETH,5.21000000,24484117,6098097,2016-03-31 06:00:38,0.02855303,0.50000000,0.01427651,0.00150000,32995928191,sell,exchange
ETH,5.21000000,24484113,6098096,2016-03-31 06:00:28,0.02854500,0.50000000,0.01427250,0.00250000,32995921198,sell,exchange
ETH,5.21000000,24484058,6098053,2016-03-31 06:00:10,0.02856911,0.03500284,0.00099999,0.00150000,32995775344,sell,exchange
ETH,5.21000000,24484056,6098052,2016-03-31 06:00:00,0.02856911,0.00350063,0.00010000,0.00150000,32995775344,sell,exchange
ETH,5.21000000,24484041,6098049,2016-03-31 05:59:49,0.02856911,0.00142874,0.00004081,0.00150000,32995775344,sell,exchange
ETH,5.21000000,24483908,6098029,2016-03-31 05:58:13,0.02855933,0.49404713,0.01410965,0.00150000,32994902218,sell,exchange
ETH,5.21000000,24483907,6098028,2016-03-31 05:58:13,0.02855755,0.49590835,0.01416192,0.00150000,32995222897,sell,exchange
ETH,5.21000000,24483906,6098027,2016-03-31 05:58:13,0.02855585,0.50000000,0.01427792,0.00150000,32995518601,sell,exchange
ETH,5.21000000,24483830,6098013,2016-03-31 05:56:41,0.02855755,0.00058960,0.00001683,0.00150000,32995222897,sell,exchange
ETH,5.21000000,24483825,6098010,2016-03-31 05:56:32,0.02855755,0.00350205,0.00010000,0.00150000,32995222897,sell,exchange
ETH,5.21000000,24483818,6098008,2016-03-31 05:55:55,0.02855933,0.00595287,0.00017000,0.00150000,32994902218,sell,exchange
ETH,5.21000000,24483795,6098003,2016-03-31 05:55:16,0.02854777,0.49015667,0.01399287,0.00150000,32995013107,sell,exchange
ETH,5.21000000,24483794,6098002,2016-03-31 05:55:14,0.02854777,0.00361814,0.00010328,0.00150000,32995013107,sell,exchange
ETH,5.21000000,24483787,6098001,2016-03-31 05:55:03,0.02854777,0.00622519,0.00017771,0.00150000,32995013107,sell,exchange
ETH,5.21000000,24483742,6097992,2016-03-31 05:54:08,0.02855500,0.50000000,0.01427750,0.00150000,32994818302,sell,exchange
ETH,5.21000000,24483711,6097967,2016-03-31 05:53:22,0.02851933,0.50000000,0.01425966,0.00150000,32994639481,sell,exchange
ETH,5.21000000,24483686,6097950,2016-03-31 05:52:43,0.02850058,0.50000000,0.01425029,0.00150000,32993881240,sell,exchange
ETH,5.21000000,24483685,6097949,2016-03-31 05:52:43,0.02849419,0.50000000,0.01424709,0.00150000,32994504616,sell,exchange
ETH,5.21000000,24483670,6097945,2016-03-31 05:52:39,0.02846700,0.49762200,0.01416580,0.00150000,32994024097,sell,exchange
ETH,5.21000000,24483668,6097943,2016-03-31 05:52:31,0.02844100,0.50000000,0.01422050,0.00150000,32994217903,sell,exchange
ETH,5.21000000,24483580,6097915,2016-03-31 05:49:51,0.02846700,0.00237800,0.00006769,0.00150000,32994024097,sell,exchange
ETH,5.21000000,24483426,6097837,2016-03-31 05:48:45,0.02847764,0.50000000,0.01423882,0.00150000,32993705416,sell,exchange
ETH,5.21000000,24483411,6097825,2016-03-31 05:48:21,0.02845167,0.49189707,0.01399529,0.00150000,32992159963,sell,exchange
ETH,5.21000000,24483310,6097805,2016-03-31 05:47:09,0.02842400,0.49999999,0.01421199,0.00150000,32993446675,sell,exchange
ETH,5.21000000,24483309,6097804,2016-03-31 05:47:09,0.02842400,0.00000001,0.00000000,0.00150000,32993446675,sell,exchange
ETH,5.21000000,24483085,6097696,2016-03-31 05:41:41,0.02845167,0.00802133,0.00022822,0.00150000,32992159963,sell,exchange
ETH,5.21000000,24483084,6097695,2016-03-31 05:41:40,0.02845167,0.00008160,0.00000232,0.00150000,32992159963,sell,exchange
ETH,5.21000000,24483080,6097693,2016-03-31 05:41:29,0.02844488,0.38168391,0.01085695,0.00150000,32992435687,sell,exchange
ETH,5.21000000,24483078,6097692,2016-03-31 05:41:24,0.02844488,0.11831609,0.00336548,0.00150000,32992435687,sell,exchange
ETH,5.21000000,24483073,6097691,2016-03-31 05:41:21,0.02844397,0.50000000,0.01422198,0.00150000,32992191931,sell,exchange
ETH,5.21000000,24483072,6097690,2016-03-31 05:41:21,0.02844244,0.50000000,0.01422122,0.00150000,32992397725,sell,exchange
ETH,5.21000000,24483062,6097683,2016-03-31 05:41:15,0.02844232,0.50000000,0.01422116,0.00150000,32992382740,sell,exchange
ETH,5.21000000,24483061,6097682,2016-03-31 05:41:15,0.02844231,0.50000000,0.01422115,0.00150000,32992373749,sell,exchange
ETH,5.21000000,24483056,6097681,2016-03-31 05:41:12,0.02844204,0.50000000,0.01422102,0.00150000,32992337785,sell,exchange
ETH,5.21000000,24483055,6097680,2016-03-31 05:41:12,0.02844143,0.50000000,0.01422071,0.00150000,32992353769,sell,exchange
ETH,5.21000000,24483054,6097679,2016-03-31 05:41:08,0.02844144,0.50000000,0.01422072,0.00150000,32992214908,sell,exchange
ETH,5.21000000,24483053,6097678,2016-03-31 05:41:08,0.02844089,0.50000000,0.01422044,0.00150000,32992315807,sell,exchange
ETH,5.21000000,24483049,6097676,2016-03-31 05:41:05,0.02844064,0.50000000,0.01422032,0.00150000,32992235887,sell,exchange
ETH,5.21000000,24483048,6097675,2016-03-31 05:41:05,0.02844063,0.32412277,0.00921825,0.00150000,32992228894,sell,exchange
ETH,5.21000000,24483047,6097674,2016-03-31 05:41:05,0.02844060,0.50000000,0.01422030,0.00150000,32992291831,sell,exchange
ETH,5.21000000,24483044,6097671,2016-03-31 05:41:03,0.02844058,0.49526070,0.01408550,0.00150000,32992257865,sell,exchange
ETH,5.21000000,24483042,6097670,2016-03-31 05:41:02,0.02844058,0.00473930,0.00013478,0.00150000,32992257865,sell,exchange
ETH,5.21000000,24483039,6097668,2016-03-31 05:41:00,0.02844063,0.17587723,0.00500205,0.00150000,32992228894,sell,exchange
ETH,5.21000000,24482750,6097515,2016-03-31 05:36:05,0.02851800,0.49034645,0.01398370,0.00250000,32991429694,buy,exchange
ETH,5.21000000,24482709,6097499,2016-03-31 05:34:35,0.02853633,0.00006279,0.00000179,0.00150000,32991120004,sell,exchange
ETH,5.21000000,24482673,6097467,2016-03-31 05:34:13,0.02853450,9.04444006,0.25807857,0.00150000,32991072052,buy,exchange
ETH,5.21000000,24482660,6097463,2016-03-31 05:33:53,0.02853450,0.01000000,0.00028534,0.00150000,32990989135,sell,exchange
ETH,5.21000000,24482650,6097458,2016-03-31 05:33:36,0.02853401,0.50000000,0.01426700,0.00250000,32990980144,sell,exchange
ETH,5.21000000,24482357,6097325,2016-03-31 05:30:02,0.02867395,0.50000000,0.01433697,0.00150000,32989698427,sell,exchange
ETH,5.21000000,24482356,6097324,2016-03-31 05:30:02,0.02867395,0.50000000,0.01433697,0.00150000,32989697428,sell,exchange
ETH,5.21000000,24482353,6097321,2016-03-31 05:30:02,0.02864221,0.46608327,0.01334965,0.00150000,32990194930,sell,exchange
ETH,5.21000000,24482350,6097319,2016-03-31 05:30:00,0.02864221,0.03391673,0.00097145,0.00150000,32990194930,sell,exchange
ETH,5.21000000,24482339,6097317,2016-03-31 05:29:52,0.02863146,0.50000000,0.01431573,0.00150000,32990144980,sell,exchange
ETH,5.21000000,24482336,6097315,2016-03-31 05:29:47,0.02864169,0.50000000,0.01432084,0.00150000,32989996129,sell,exchange
ETH,5.21000000,24482335,6097314,2016-03-31 05:29:47,0.02862070,0.50000000,0.01431035,0.00150000,32990126998,sell,exchange
ETH,5.21000000,24482334,6097313,2016-03-31 05:29:47,0.02862070,0.50000000,0.01431035,0.00150000,32990125000,sell,exchange
ETH,5.21000000,24482319,6097312,2016-03-31 05:29:35,0.02864169,0.00000000,0.00000000,0.00150000,32989996129,sell,exchange
ETH,5.21000000,24482318,6097311,2016-03-31 05:29:35,0.02861714,0.50000000,0.01430857,0.00150000,32990066059,sell,exchange
ETH,5.21000000,24482317,6097310,2016-03-31 05:29:35,0.02859151,0.50000000,0.01429575,0.00150000,32990103022,sell,exchange
ETH,5.21000000,24482312,6097307,2016-03-31 05:29:25,0.02863108,0.50000000,0.01431554,0.00150000,32990039086,sell,exchange
ETH,5.21000000,24482254,6097282,2016-03-31 05:27:05,0.02860866,0.50000000,0.01430433,0.00150000,32989087039,sell,exchange
ETH,5.21000000,24482253,6097281,2016-03-31 05:27:05,0.02860866,0.04147346,0.00118650,0.00150000,32989085041,sell,exchange
ETH,5.21000000,24482211,6097269,2016-03-31 05:26:06,0.02859794,0.50000000,0.01429897,0.00150000,32989317808,sell,exchange
ETH,5.21000000,24482210,6097268,2016-03-31 05:26:06,0.02859794,0.50000000,0.01429897,0.00150000,32989316809,sell,exchange
ETH,5.21000000,24482179,6097263,2016-03-31 05:25:36,0.02860866,0.45852654,0.01311782,0.00150000,32989085041,sell,exchange
